height,width,depth,weight,color,quality
1.08392,0.98636,1.03773,0.56657,9,0
0.91138,0.942,0.90389,0.547,6,0
1.05769,1.06561,1.0053,0.70014,7,1
0.93555,0.91024,0.96206,0.52885,7,0
0.93668,0.92584,0.9071,0.55333,4,0
1.02558,0.94679,1.07742,0.62664,6,1
1.0958,0.93229,0.95021,0.73093,8,0
0.94653,1.08286,0.93912,0.6903,8,0
0.91707,0.91192,0.98661,0.74099,9,0
1.09331,0.91301,0.99269,0.71331,7,0
0.97043,0.99406,1.03254,0.5066,4,0
1.04654,0.92217,1.06554,0.79992,6,0
0.9365,0.93438,1.05993,0.66757,6,1
1.04017,0.96255,1.0682,0.68058,10,1
0.99182,0.93032,1.09021,0.5587,1,0
1.08374,0.99313,0.91652,0.75583,2,0
0.90274,0.9901,1.00448,0.58671,3,1
0.93042,1.0205,0.96997,0.66388,4,1
1.08134,0.93892,1.04885,0.65517,10,0
1.07591,0.9221,0.9097,0.68784,9,0
1.01516,0.95723,0.9025,0.68915,9,0
1.0809,1.00748,1.09054,0.76448,9,0
1.06098,0.94971,1.01394,0.55985,7,1
0.90555,1.03824,1.07595,0.6484,2,0
0.97422,1.07648,1.03377,0.72698,3,1
0.97762,0.91822,0.92752,0.53202,9,0
0.93412,0.99604,1.09633,0.54556,3,1
0.98372,1.09859,1.04692,0.73205,6,0
0.9562,1.09493,1.01449,0.59859,8,0
1.01926,1.03028,0.91979,0.7859,4,0
1.05943,0.91459,0.99266,0.60796,9,0
0.92814,1.08371,0.97563,0.76261,2,0
1.06459,0.93472,0.94441,0.62097,9,1
1.01399,1.09985,0.94912,0.69074,7,0
0.92147,0.96802,0.9778,0.69347,10,1
1.07959,1.02336,0.95349,0.7343,2,1
1.00201,0.99456,0.98387,0.57062,6,1
1.01433,1.03399,1.04828,0.78936,1,0
0.92001,0.91755,1.07602,0.73147,2,0
1.01479,1.01949,0.90114,0.53331,1,0
0.99593,0.91253,1.01316,0.59207,5,0
0.91062,1.07376,1.08716,0.63132,2,0
0.94151,0.94696,1.08507,0.75589,7,0
0.96569,0.91792,1.00535,0.53132,7,0
0.94642,0.90446,1.02324,0.74144,1,0
0.92034,1.07048,0.96327,0.63144,1,1
1.09036,0.91638,1.02664,0.51468,8,0
1.06998,0.92098,0.97858,0.65822,4,1
1.05888,0.93602,1.00139,0.72387,2,1
1.02313,0.95624,0.91583,0.77878,5,0
1.07821,1.04312,0.91122,0.51872,3,1
1.03867,1.02226,1.09745,0.77237,7,0
1.06613,0.95824,0.97436,0.61924,2,1
0.93668,0.96184,1.06772,0.54834,8,0
1.07417,0.95734,1.08438,0.61653,3,1
1.06222,1.0483,0.91384,0.74998,6,0
0.91543,0.96996,0.94715,0.50049,1,0
1.05404,0.99551,1.03222,0.66518,4,1
0.95005,1.0882,0.95438,0.50564,1,0
1.08732,1.03694,1.08116,0.54619,1,0
0.91457,0.94976,0.94671,0.62049,3,1
1.06483,0.93886,0.91117,0.6907,10,0
0.9491,1.09118,0.95915,0.77532,10,0
0.97879,0.98796,1.06048,0.54772,7,0
1.03945,0.93803,1.01013,0.64842,3,1
1.09401,0.97479,0.98133,0.65054,10,0
1.05931,1.09238,1.08985,0.57222,9,0
1.04019,1.06499,1.00104,0.69756,6,1
0.9363,1.04781,0.90512,0.7751,7,0
0.98112,0.92355,0.98375,0.59663,3,1
1.01094,0.92448,0.97438,0.54588,5,0
0.98496,1.06583,0.98475,0.76296,7,0
0.97568,0.90488,1.02964,0.63255,9,0
1.0777,0.97383,0.95923,0.65895,6,1
0.94329,0.96255,0.97482,0.5617,5,1
0.91091,1.0515,1.0296,0.53055,8,0
1.06184,0.90053,1.05481,0.61538,3,1
1.09514,1.09405,1.03305,0.71864,8,0
0.95709,0.9956,1.02709,0.71895,1,1
1.0169,1.01134,1.09472,0.66265,8,0
0.98451,0.92602,0.97941,0.59179,3,1
0.98056,1.05932,0.96513,0.66318,5,1
1.0752,1.00318,0.91956,0.61709,3,1
0.90251,1.02298,0.98619,0.74914,1,0
0.94263,1.04585,1.04749,0.59695,8,1
1.00231,1.07135,0.96161,0.58676,1,1
0.94335,0.9147,0.99372,0.74429,10,0
0.90558,1.04486,0.98857,0.50042,8,0
1.06418,0.99605,0.95534,0.72422,8,1
0.91111,1.01365,0.93196,0.68101,3,1
0.93139,0.96562,0.94783,0.66699,3,1
1.08891,0.90643,0.93973,0.71739,7,0
1.0807,0.99003,1.0186,0.621,6,0
1.07943,1.0107,1.03716,0.62258,8,1
1.02631,0.90859,1.08611,0.79527,3,1
1.04643,1.03686,1.04665,0.69224,9,1
1.03485,1.05813,0.92753,0.69911,9,1
0.97975,1.05788,0.95108,0.64508,6,1
0.94568,0.91135,1.03408,0.79211,6,0
0.95409,1.08947,0.95392,0.68037,10,0
0.95208,0.97114,1.06416,0.64857,2,1
1.01432,1.08567,0.9857,0.7503,2,0
0.91004,0.93714,1.09942,0.76658,1,0
0.91038,1.02276,1.08556,0.58154,1,0
1.02311,1.09175,1.04413,0.54528,5,0
0.99207,0.95821,1.04603,0.5219,1,0
1.02406,1.01027,0.94343,0.62011,9,1
1.06891,1.02864,1.01396,0.71854,6,1
0.93738,0.98165,1.04524,0.52664,10,0
0.91248,1.07542,0.90261,0.53989,8,0
0.97139,1.00464,1.0484,0.7827,1,0
1.08157,0.96786,0.96931,0.7677,7,0
1.06912,1.07946,0.96827,0.54386,1,0
1.06568,1.05817,0.92474,0.71164,2,1
0.92113,0.97208,0.94011,0.71203,9,1
1.06175,1.00534,0.96213,0.70535,8,1
0.94979,1.09606,1.00647,0.53995,4,0
1.07579,0.93345,0.91714,0.55285,1,0
0.98246,1.00858,1.04115,0.71097,2,1
0.92593,0.99323,0.97226,0.58786,9,1
0.90776,0.96697,1.03498,0.69566,8,0
0.93318,0.997,1.0282,0.7915,7,0
1.07236,1.06737,1.09319,0.69826,10,0
0.93689,1.08485,1.03943,0.6897,6,0
1.06833,0.97544,0.96514,0.50832,6,0
1.00083,1.02174,0.99024,0.68676,6,1
0.9399,1.0405,0.98612,0.71163,3,1
1.04396,1.06242,0.99633,0.69645,3,1
0.96882,1.08683,1.00672,0.65093,6,0
0.96412,0.94116,0.97187,0.59479,10,1
0.94204,0.97792,1.06145,0.79466,8,0
0.95985,0.97966,1.01661,0.71421,5,1
0.97792,1.01981,1.0223,0.63648,7,1
1.07371,1.09651,0.92957,0.57309,7,0
1.0075,1.00269,1.0688,0.51748,8,0
0.94594,1.01355,1.05134,0.66142,8,1
0.96182,1.03975,1.0684,0.60562,7,1
0.95182,1.09359,0.93078,0.73268,4,0
1.00213,1.08745,1.01325,0.56542,9,0
1.02773,1.01118,1.00012,0.66574,8,1
0.97858,0.9361,0.99404,0.61664,9,1
0.98128,0.9207,0.96372,0.60569,9,1
0.91055,0.9263,0.95185,0.58463,6,0
0.90726,1.08148,0.91392,0.75783,6,0
1.07515,0.9177,0.90344,0.64643,6,0
1.0559,1.00353,0.95166,0.68868,7,1
1.08416,0.91442,0.99261,0.59461,8,0
0.95893,1.09866,0.93487,0.78777,4,0
0.97527,1.00641,1.02603,0.64607,10,1
1.04671,0.96142,1.05316,0.78394,3,1
1.04369,0.95137,1.08396,0.62456,8,0
0.9198,0.92171,0.91085,0.50685,9,0
0.9718,1.05866,1.09503,0.53389,8,0
1.04389,0.95403,1.04121,0.63487,2,1
0.95481,1.01696,1.07569,0.51825,6,0
1.02148,1.06112,0.90549,0.50369,5,0
0.99253,1.01684,0.92424,0.55179,2,1
1.07447,1.01176,0.94885,0.56738,4,1
0.93166,1.0555,0.92601,0.65771,2,1
1.0053,0.95987,0.96937,0.64707,1,1
1.0598,1.02125,0.9694,0.73647,3,1
1.06051,0.95824,1.01509,0.52849,4,0
0.97327,1.08799,1.00025,0.6516,3,1
0.91554,0.97785,1.00183,0.57543,1,0
0.98482,1.0268,0.91745,0.74344,6,0
0.96107,1.07846,1.04825,0.68197,7,1
0.96532,1.03156,1.06329,0.72066,1,1
0.98735,0.92631,1.04019,0.78177,10,0
0.97166,1.08439,1.04975,0.79735,2,0
0.9247,0.93393,1.0858,0.53038,3,1
1.082,0.97568,1.04132,0.66502,7,0
0.94877,1.03529,1.09171,0.50034,10,0
0.91595,1.07743,1.02461,0.7566,6,0
0.97642,1.06496,1.07622,0.76308,10,0
1.04685,1.06077,0.96716,0.57736,7,1
0.92427,1.00686,1.02219,0.55925,8,1
1.02369,1.09269,1.09404,0.71557,4,0
0.96678,0.91666,0.91204,0.50775,2,0
0.92207,1.02645,0.96931,0.56029,8,1
0.96652,1.03227,0.99854,0.50201,4,0
1.03159,0.94417,0.94561,0.61942,9,1
0.92338,1.08939,0.97497,0.53013,3,1
0.94893,1.02608,1.09944,0.68463,8,0
1.05005,0.97124,0.95652,0.71985,6,1
0.93367,0.9457,1.027,0.50748,2,0
1.04843,1.02091,0.91607,0.6323,9,0
1.07625,1.05061,1.06411,0.66683,1,1
1.06764,1.09464,0.96806,0.74747,3,1
0.91517,1.02761,1.05123,0.54448,9,0
0.92183,1.0298,1.09891,0.78318,2,0
0.9695,0.9202,1.03544,0.77654,6,0
1.0375,0.97505,0.90312,0.64198,2,0
0.96895,0.94055,0.94984,0.64644,9,1
1.00241,1.0535,0.91865,0.71956,6,0
0.97495,1.04682,1.09989,0.75795,1,0
1.04166,0.96421,1.03807,0.59657,9,1
1.0724,1.09639,1.06468,0.67607,10,0
1.0426,0.94703,0.97755,0.59703,4,1
1.08205,1.00393,1.06961,0.68124,8,0
0.98547,0.9181,1.09159,0.66296,4,0
0.92934,0.93846,1.09687,0.53091,1,0
0.9642,1.04767,1.0621,0.71623,4,1
0.99263,1.05037,1.01096,0.53662,10,0
0.90899,1.06882,1.03787,0.65448,5,0
0.97776,1.07629,0.99961,0.73032,8,1
1.03014,1.02633,1.05419,0.73524,6,1
1.04986,1.01418,1.07795,0.65807,2,1
1.01605,1.04974,1.01574,0.50216,9,0
1.02956,0.97874,1.08308,0.60337,3,1
0.94761,1.01533,1.01833,0.56038,5,1
1.08953,1.01399,1.04395,0.54925,7,0
0.97494,1.08307,1.00421,0.60854,10,0
1.02651,0.96571,1.04878,0.71625,8,1
1.00827,1.04776,0.96168,0.62136,8,1
0.98879,1.02728,0.93705,0.72124,6,1
1.09849,0.99274,0.95308,0.57595,4,0
0.98159,0.94133,1.02346,0.72172,8,1
1.05156,1.05413,0.91566,0.52568,5,0
1.09485,1.07722,1.03688,0.59334,8,0
1.07583,1.00427,1.06889,0.72234,4,1
1.07991,0.99675,0.92254,0.75278,4,0
0.96902,0.93839,0.92353,0.75597,8,0
0.93453,1.03902,0.99399,0.70832,6,1
1.0095,0.90324,1.0058,0.59161,10,0
1.03195,1.00393,0.94561,0.6373,6,1
1.01477,0.91066,1.07135,0.7543,3,1
1.06773,0.92107,1.06547,0.74283,4,1
1.06776,1.0273,0.96332,0.57619,9,1
0.924,1.00106,0.92074,0.75273,9,0
0.94715,1.03704,0.95578,0.50966,1,0
1.07827,1.03536,0.99982,0.66148,2,1
1.09078,1.03585,0.95961,0.5635,7,0
1.09478,1.00086,0.995,0.73086,3,1
0.99081,0.95852,1.0321,0.59487,5,1
0.99333,0.91617,0.93721,0.71582,9,0
1.09796,1.0159,1.07206,0.60582,8,0
0.99475,0.99472,1.03449,0.65893,4,1
1.04356,1.04975,1.04443,0.6956,6,1
1.06107,1.04946,0.93539,0.55972,3,1
0.96041,1.01633,1.06256,0.66381,2,1
1.08011,0.93411,1.02399,0.67478,3,1
1.01935,1.07149,0.93534,0.61577,10,1
1.00767,0.95945,0.96569,0.61524,10,1
0.95984,0.9856,0.99034,0.65963,8,1
1.03712,1.02274,0.9458,0.72057,7,1
0.92018,0.98766,0.9283,0.51786,10,0
1.05364,0.96576,1.09584,0.6404,10,0
1.09697,0.97534,0.9877,0.56003,9,0
1.09941,1.05357,1.0676,0.66378,8,0
1.02232,0.91838,1.06197,0.72203,5,0
0.93142,0.97657,1.04627,0.51525,6,0
0.95405,1.03228,1.07341,0.71412,5,1
1.00801,0.92752,0.93345,0.62393,10,1
1.01907,0.9238,1.04125,0.50465,3,1
0.92032,0.99481,1.06472,0.63101,1,1
1.02256,1.00662,1.05706,0.69935,2,1
1.05493,0.9836,1.02746,0.55648,5,1
0.90047,0.93417,0.98428,0.57931,1,0
0.90229,0.95955,0.95491,0.70252,1,0
1.0469,0.94423,1.03965,0.51599,8,0
1.05097,0.99959,0.94638,0.79622,9,0
0.92183,1.06561,0.91821,0.58731,5,0
1.08584,1.05982,1.08614,0.70388,1,0
0.91047,1.05814,0.95627,0.61615,1,0
0.95978,0.97189,1.03246,0.64031,5,1
1.09963,1.01894,0.92709,0.66106,10,0
1.00918,0.96876,1.0123,0.77401,8,0
1.02625,0.91664,1.09893,0.79728,1,0
0.96017,0.90044,1.05055,0.6251,3,1
1.02627,0.93139,1.03699,0.52585,4,0
0.98663,0.93302,1.03963,0.61251,9,1
0.97924,0.95322,0.9659,0.76249,1,0
0.93002,1.09585,0.99037,0.50869,5,0
1.06286,0.9908,0.97615,0.65473,9,1
0.98986,1.0626,1.04,0.75765,3,1
0.97922,1.01608,0.94274,0.56478,10,1
0.97443,0.96487,1.06165,0.60166,10,1
0.91628,1.0942,1.0097,0.56829,9,0
0.98355,0.92754,0.97245,0.61328,6,1
0.94947,0.98124,0.95799,0.55711,6,1
1.07688,1.07773,1.08153,0.7081,5,0
1.04339,0.99004,0.91581,0.6253,7,0
0.96945,1.06578,1.03729,0.78859,9,0
1.04817,1.0011,1.05109,0.62282,1,1
1.09218,1.01883,0.9133,0.52199,8,0
0.95694,0.9513,1.07082,0.56423,6,1
0.91773,0.98306,0.94195,0.59296,6,0
1.06454,1.06228,0.98499,0.59297,2,1
0.97118,0.95245,0.96994,0.72083,8,1
0.97441,0.91716,1.06145,0.68391,6,0
1.0041,1.03081,0.96592,0.70556,8,1
0.97633,0.92505,1.04773,0.74178,2,1
1.04416,0.91176,0.98666,0.71195,3,1
1.04672,0.94008,0.98927,0.78188,3,1
1.03627,0.91616,0.90352,0.54057,2,0
0.97773,0.93407,1.09049,0.58374,9,0
1.06802,1.02497,1.09749,0.62893,6,0
1.01424,1.0739,0.96085,0.51087,9,0
0.95199,1.02728,1.03419,0.79372,4,0
0.99419,1.09695,0.98266,0.72653,1,0
1.05798,1.06654,0.96571,0.63033,4,1
1.05808,1.02143,0.9848,0.56726,6,1
0.95097,0.97561,1.02932,0.61778,1,1
1.08201,0.9398,0.94421,0.60896,6,0
1.01776,1.01587,1.0047,0.50816,2,0
1.04578,0.98615,0.94479,0.64412,9,1
1.05311,1.08164,0.91611,0.69476,2,0
1.08526,0.97397,0.95081,0.575,2,0
0.97027,0.95883,0.92586,0.64531,1,1
0.93888,1.00572,0.97452,0.7931,6,0
0.95286,0.98703,0.93986,0.78034,10,0
1.04312,1.09183,1.07913,0.53221,3,1
1.07389,1.01874,0.91413,0.78268,9,0
1.07157,1.0848,1.05389,0.79451,5,0
1.0477,1.06432,0.95371,0.73161,9,1
1.0822,1.09826,0.99706,0.5742,7,0
1.08079,1.02855,0.95917,0.5553,5,0
1.00541,0.99867,0.95871,0.60298,10,1
0.95944,0.91334,1.05434,0.60682,4,0
0.91504,1.05172,1.04036,0.76554,8,0
1.01341,0.96684,1.06734,0.52568,10,0
1.01965,1.06354,0.99992,0.66043,5,1
0.96342,1.09017,1.01654,0.65501,1,0
1.06199,1.06372,0.90906,0.66151,8,0
0.94213,1.07568,0.92797,0.58049,8,1
1.08109,0.95326,0.98277,0.70879,7,0
0.94269,1.051,0.99928,0.52307,6,0
0.92835,0.96402,0.90895,0.59609,10,0
0.91163,1.00323,0.95559,0.59686,1,0
0.98546,0.94213,1.04032,0.59058,2,1
1.07582,1.01372,0.91262,0.69172,10,0
0.93156,0.9675,0.90246,0.51971,10,0
1.02814,1.05289,1.01915,0.79728,1,0
1.00639,1.08446,1.00277,0.50242,9,0
1.08646,1.07909,0.96971,0.55779,6,0
0.98136,1.0449,1.01884,0.72552,4,1
1.09607,0.9468,1.03548,0.60147,6,0
0.93864,1.05697,0.96402,0.69077,3,1
1.05296,0.96699,0.95688,0.58878,7,1
1.01748,0.97969,1.08559,0.7763,7,0
1.09984,0.90955,1.00224,0.50585,10,0
0.917,1.09571,1.01211,0.56635,5,0
0.97392,1.07973,1.0814,0.76234,8,0
1.0155,0.91881,0.95544,0.63525,7,0
0.90149,0.95704,1.07673,0.79063,5,0
0.95197,1.02059,0.91722,0.74499,7,0
0.95515,1.06263,0.92895,0.55679,10,1
0.93699,0.99913,1.01849,0.52696,1,0
0.911,0.99268,0.91125,0.57712,10,0
0.94652,1.01966,1.06749,0.6233,7,1
1.01523,1.06561,0.97017,0.62605,1,1
0.95228,0.97561,1.01021,0.6147,5,1
0.94295,1.01304,0.99244,0.66418,3,1
1.04724,1.07744,1.08673,0.50584,8,0
0.94259,0.9771,0.99369,0.54633,10,0
1.01651,1.08014,0.99803,0.79499,10,0
1.04976,0.91141,0.97221,0.51083,5,0
1.00641,0.91917,0.90347,0.79426,1,0
1.0906,0.9045,1.03297,0.7675,5,0
0.92178,0.93065,1.06251,0.62704,4,1
1.07527,0.90038,0.91491,0.65867,6,0
1.01453,1.06313,0.93391,0.77992,8,0
0.91058,1.03433,1.06813,0.50719,4,0
1.0978,1.0172,1.05626,0.65572,8,0
1.08958,0.96597,0.92064,0.64552,4,0
0.95601,0.98998,1.05507,0.57255,6,1
0.96901,0.94551,1.00357,0.71763,2,1
0.98103,0.96572,1.00944,0.73744,6,1
1.05673,0.99947,0.97754,0.63223,5,1
1.06318,0.99838,1.04538,0.57142,3,1
0.90465,0.98683,1.07493,0.5716,6,0
1.06856,0.97281,1.04307,0.64352,1,1
0.93947,1.09462,1.05119,0.5611,1,0
0.95783,0.92942,1.08571,0.64874,3,1
1.08705,0.94284,0.91571,0.64727,9,0
0.97826,0.93578,1.01744,0.79126,1,0
0.98335,1.00885,0.9964,0.62499,2,1
1.0014,0.9259,0.98266,0.51731,2,0
1.06855,1.08646,0.94555,0.57584,6,0
0.94447,0.92218,1.03394,0.53427,7,0
1.02274,0.99746,0.99823,0.65664,2,1
0.90153,1.01978,1.0558,0.65638,3,1
1.05923,1.00586,1.09339,0.75878,10,0
0.97133,1.08442,1.04505,0.72539,1,0
1.0508,1.00975,1.00012,0.70777,6,1
0.96205,0.91273,1.02715,0.69801,3,1
0.90792,1.01406,1.09855,0.55993,8,0
1.04684,0.9226,0.90857,0.75353,5,0
0.97462,0.92491,1.02966,0.56978,5,1
0.96893,0.94103,0.91345,0.71434,1,0
1.04692,1.09597,0.95512,0.74219,1,0
1.0363,0.92682,0.91644,0.6307,8,0
0.90158,0.98475,0.94367,0.64946,7,0
0.99989,0.94161,1.0642,0.77719,6,0
0.94742,0.98493,0.92364,0.77979,8,0
0.97782,1.09753,1.05221,0.77634,9,0
1.09481,1.07525,1.00745,0.65478,8,0
1.03435,0.92592,0.98831,0.65004,7,1
0.9282,0.96657,1.08951,0.77328,7,0
1.03222,1.00895,1.02638,0.62323,9,1
0.94452,0.91649,0.95427,0.50823,10,0
0.9394,0.95593,1.03737,0.75601,9,0
1.05195,0.9584,1.0457,0.76327,4,0
0.90609,0.96403,1.01433,0.5216,10,0
0.91344,0.92616,0.92883,0.7769,3,1
0.93139,1.05763,0.97355,0.58942,1,1
1.0045,0.93997,1.00415,0.69944,1,1
0.90844,1.01763,0.96369,0.51228,2,0
1.0114,0.99869,1.01181,0.7406,4,1
1.03269,0.96274,0.90911,0.59435,2,0
0.98804,1.09326,0.95645,0.73466,1,0
0.91484,1.01135,0.92597,0.5996,2,0
0.91603,0.95385,1.04229,0.55084,6,0
1.00968,1.07646,1.01502,0.6459,7,1
0.9075,1.00631,0.9033,0.58408,1,0
1.01116,0.92633,0.9905,0.76675,7,0
1.01097,1.02375,1.07654,0.70275,5,1
1.04117,0.90192,0.90487,0.53053,8,0
0.93165,0.95587,1.04799,0.79467,10,0
1.02777,0.92251,0.95193,0.5615,4,1
1.03118,1.05005,0.9101,0.60068,1,0
1.08481,0.91464,1.09421,0.75338,7,0
0.97375,0.92994,0.98403,0.64968,3,1
1.02909,1.04782,1.07797,0.57482,8,1
1.06759,0.94733,1.09622,0.61736,3,1
1.08865,1.03998,0.9683,0.68407,1,0
0.9825,1.01975,1.01242,0.58635,2,1
0.92954,0.90457,1.04323,0.55662,3,1
0.99767,1.05059,0.94159,0.69583,9,1
1.0513,1.01156,0.90427,0.55725,2,0
1.0246,1.0571,1.00287,0.50013,8,0
0.95928,1.07703,1.03884,0.57966,7,1
1.06031,0.92024,1.01503,0.79055,2,0
0.99532,1.02618,1.01447,0.65192,3,1
1.08487,0.90953,0.92251,0.7225,9,0
1.01885,1.01406,0.93863,0.70278,2,1
0.99315,0.90146,0.92302,0.63894,9,0
1.04293,1.05283,0.9901,0.61006,3,1
1.08598,0.99427,1.00737,0.5299,3,1
1.03726,0.94366,1.05349,0.75293,3,1
1.09602,1.08029,1.0289,0.65645,2,0
0.94856,0.9198,0.99841,0.64977,4,0
1.08584,0.91302,0.96678,0.50125,5,0
0.96461,1.03759,0.9412,0.55041,6,1
0.92652,0.93658,0.92627,0.57542,5,1
0.91049,0.94005,1.00079,0.70734,4,0
1.0912,1.07572,0.9638,0.76079,5,0
1.02107,1.07264,1.00873,0.74482,9,1
1.05665,0.90439,1.03422,0.56779,2,0
0.98421,1.01741,1.09556,0.61666,2,0
0.97049,1.05837,0.9252,0.71661,1,1
1.044,1.05147,1.08124,0.6918,10,0
0.95049,0.91895,0.91446,0.59462,9,0
0.95566,0.99586,0.92011,0.6012,10,1
0.93952,1.0537,1.07927,0.61871,6,1
1.0989,0.95628,1.06246,0.73136,5,0
0.9956,1.02279,0.93895,0.52411,2,0
1.04172,0.96809,1.0106,0.70405,1,1
1.04092,1.06057,0.99934,0.68226,9,1
0.92898,0.96512,0.94433,0.52,10,0
0.92748,1.04386,0.99273,0.57547,4,1
0.9829,0.90722,1.07329,0.68348,9,0
1.02236,1.07976,0.91647,0.62001,2,0
0.98871,0.94799,1.07469,0.68498,1,1
1.00683,1.09048,1.0759,0.6185,4,0
0.92986,0.97816,1.01307,0.50023,5,0
0.95361,0.95409,1.08526,0.77236,7,0
0.94361,1.03194,0.96979,0.65713,3,1
0.90193,1.0445,1.0808,0.77369,7,0
0.95371,1.08225,0.98368,0.7641,6,0
1.00539,1.03617,0.90496,0.62108,10,0
0.92543,1.08923,1.05156,0.70428,6,0
0.98856,1.02538,0.91497,0.6875,8,0
1.0433,1.05987,0.98692,0.52772,9,0
1.06245,0.98736,1.06858,0.77919,4,0
1.03355,1.01199,0.99152,0.73707,5,1
1.06153,1.00042,1.00145,0.77392,2,0
1.01396,0.99697,1.03278,0.62415,9,1
1.0733,1.0924,0.99906,0.71309,4,0
1.0259,0.95425,1.00963,0.67928,3,1
0.91672,1.05825,0.92343,0.60296,7,0
1.0723,0.99094,1.00112,0.63042,8,1
0.9717,1.05353,0.97552,0.70227,1,1
1.01709,1.01468,1.01063,0.53147,3,1
0.97187,0.90067,1.08482,0.69838,7,0
0.94722,0.94625,1.05595,0.61857,1,1
0.93382,1.09996,0.9258,0.69782,3,1
0.95778,1.01882,1.00694,0.79569,4,0
1.09085,1.03677,1.05645,0.64318,8,0
0.91553,1.00185,0.9719,0.6454,6,0
0.97748,1.0579,0.92742,0.67776,9,1
0.92688,1.02317,0.93917,0.57033,6,1
0.9351,0.95201,0.92998,0.75911,2,0
0.95504,1.03141,0.93215,0.55429,6,1
0.9411,0.97393,1.02084,0.56737,3,1
1.0475,1.02954,0.94226,0.53476,5,0
1.00595,1.00038,0.99644,0.74044,6,1
1.04377,1.07919,0.93932,0.78327,3,1
0.95925,1.09222,1.02058,0.71104,4,0
1.0688,0.96566,1.00519,0.59556,3,1
0.90172,1.07297,1.00367,0.50499,8,0
0.96616,0.92704,0.97912,0.7767,5,0
0.93837,1.01692,0.99577,0.62091,3,1
0.98125,0.91648,0.9112,0.79621,5,0
0.96377,0.98604,0.94205,0.68747,10,1
0.97232,0.91417,0.9188,0.68908,4,0
0.91739,0.98089,1.07094,0.67356,3,1
1.08244,1.031,0.90475,0.58853,9,0
1.08563,0.9495,0.99544,0.68655,3,1
0.94658,1.09638,0.91887,0.71447,8,0
1.03884,0.92906,0.9892,0.59345,5,1
1.07067,0.91773,1.06848,0.67744,4,0
1.00269,0.91943,0.91997,0.67197,6,0
0.98269,0.95377,1.05759,0.67619,7,1
1.06528,1.06976,0.93454,0.53683,7,0
1.03832,1.02045,1.03341,0.75479,1,0
1.039,1.09305,1.00338,0.50134,6,0
1.08317,0.998,1.05714,0.72956,2,0
1.06391,1.03246,1.04385,0.73017,9,1
0.98322,1.00165,0.93869,0.57742,9,1
0.9588,1.05503,0.91009,0.67159,1,0
0.98845,0.94518,1.06101,0.55291,3,1
0.9548,0.95521,1.09783,0.71214,3,1
1.0972,0.9894,1.08757,0.71605,5,0
1.09055,1.09684,0.99812,0.54941,10,0
1.01989,0.9663,0.99852,0.75814,4,0
1.03158,0.98067,1.03086,0.78741,5,0
1.02123,0.91634,0.99274,0.53866,2,0
0.99217,0.94132,1.0615,0.57895,4,1
1.04663,0.91939,1.02745,0.5726,8,0
1.08146,1.0249,1.08316,0.76342,8,0
0.9309,1.01875,0.92806,0.77377,4,0
1.06319,1.07244,0.99078,0.77213,10,0
0.93161,0.93767,1.01802,0.53384,1,0
0.99808,1.00225,1.07887,0.71523,5,1
1.05847,0.93566,1.00137,0.79985,1,0
0.93115,0.93897,1.06641,0.5148,3,1
1.09207,0.99949,1.00884,0.75733,8,0
0.97054,1.01734,0.97993,0.75298,6,0
0.95991,0.90554,1.08604,0.7141,10,0
1.05966,1.06309,0.91404,0.6805,1,0
0.9465,0.90925,1.00181,0.66229,6,0
1.02683,1.05606,1.07755,0.60223,1,1
1.00114,0.90516,1.03793,0.54999,8,0
0.95947,1.07061,0.99912,0.5774,2,1
0.91293,0.96127,0.92816,0.66059,2,0
1.09919,0.91832,0.90544,0.56105,1,0
0.95505,0.95607,1.05525,0.53028,2,0
1.00854,1.01956,1.09959,0.65004,5,0
0.90446,1.0098,0.92911,0.62455,2,0
0.95019,1.00573,1.06399,0.54607,8,0
1.02928,1.02603,0.9961,0.75253,10,0
1.03057,0.91533,0.99016,0.62495,4,0
1.07069,1.08795,1.08963,0.77115,3,1
0.90944,1.0634,1.0355,0.58801,1,0
0.9016,0.91773,0.94626,0.62385,7,0
1.02147,0.93078,0.95009,0.58753,3,1
1.08784,1.05636,1.05264,0.69133,4,0
1.01614,1.00278,0.92319,0.69427,2,1
1.08257,1.05503,1.00668,0.73602,10,0
1.04612,0.93014,1.06978,0.7863,10,0
0.97427,1.0685,1.04316,0.53663,7,0
1.04178,1.08558,0.9956,0.78857,1,0
0.94161,0.9565,0.93996,0.54484,3,1
1.03213,0.95538,1.09304,0.791,3,1
1.09378,1.04993,0.92487,0.5323,3,1
0.94917,0.94308,1.05774,0.75964,1,0
0.99017,0.93892,0.9859,0.50607,6,0
0.92264,0.92652,1.01299,0.60505,10,1
0.94639,0.91925,0.93852,0.60315,8,0
0.93842,1.05526,0.95562,0.77862,9,0
1.05875,1.05536,0.9487,0.65031,6,1
1.09344,1.09007,0.99002,0.76943,5,0
1.05673,0.91063,1.05473,0.74322,7,0
0.91998,1.00721,0.92227,0.65905,10,0
1.02647,1.06892,0.98689,0.71432,9,1
0.99358,1.05964,0.91432,0.76085,5,0
0.90712,1.07163,1.05705,0.64243,9,0
1.01982,1.07208,0.90486,0.7765,5,0
1.03086,1.09782,0.94368,0.59363,8,0
1.01297,1.08741,0.96241,0.74211,1,0
0.96735,0.92421,0.9953,0.71233,9,1
0.99905,1.05376,0.93762,0.52511,5,0
